IEMP,FSOPORT,ITDSOP,INUMSOP,INVENTARIO,IRECURSO,ICCSUBCC,ILABOR,QCANTLUN,QCANTMAR,QCANTMIE,QCANTJUE,QCANTVIE,QCANTSAB,QCANTDOM,SOBSERVAC
1,13/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,631
1,13/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,630
1,13/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,630
1,13/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PULICOMERCIALES,8.00,,,,,,,627
1,13/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,16.00,,,,,,,617
1,13/06/2025,160,,1,17028,101: PAPEL PERIODICO,PERIODICOS,278.00,,,,,,,631
1,13/06/2025,160,,1,17002,101: PAPEL PERIODICO,PERIODICOS,67.00,,,,,,,617
1,13/06/2025,160,,1,16011,101: PAPEL PERIODICO,PERIODICOS,33.00,,,,,,,617
1,13/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,103.00,,,,,,,628
1,13/06/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,51.00,,,,,,,628
1,13/06/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,34.78,,,,,,,629
1,13/06/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,6.22,,,,,,,629
1,13/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,69.55,,,,,,,629
1,13/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,12.45,,,,,,,629
1,13/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,69.55,,,,,,,629
1,13/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,12.45,,,,,,,629
1,13/06/2025,160,,1,17022,101: PAPEL PERIODICO,PERIODICOS,24.00,,,,,,,630
1,13/06/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,36.00,,,,,,,630
1,13/06/2025,160,,1,14004,101: PAPEL PERIODICO,PULICOMERCIALES,125.00,,,,,,,627
1,16/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,12.00,,,,,,,632
1,16/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,632
1,16/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,4.00,,,,,,,632
1,16/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,1.00,,,,,,,632
1,16/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,633
1,16/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,16.00,,,,,,,640
1,16/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,12.00,,,,,,,643
1,16/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,4.00,,,,,,,643
1,16/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PULICOMERCIALES,8.00,,,,,,,645
1,16/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,652
1,16/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,2.00,,,,,,,647
1,16/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,14.00,,,,,,,647
1,16/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,2.00,,,,,,,647
1,16/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,650
1,16/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,650
1,16/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,32.00,,,,,,,648
1,16/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,651
1,16/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,651
1,16/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,1.00,,,,,,,649
1,16/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,5.00,,,,,,,649
1,16/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,649
1,16/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,653
1,16/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,653
1,16/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PULICOMERCIALES,8.00,,,,,,,654
1,16/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PULICOMERCIALES,1.00,,,,,,,654
1,16/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PULICOMERCIALES,8.00,,,,,,,654
1,16/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PULICOMERCIALES,8.00,,,,,,,655
1,16/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PULICOMERCIALES,8.00,,,,,,,655
1,16/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,4.00,,,,,,,650
1,16/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,491.00,,,,,,,632
1,16/06/2025,160,,1,11015,101: PAPEL PERIODICO,PULICOMERCIALES,11.80,,,,,,,645
1,16/06/2025,160,,1,17022,101: PAPEL PERIODICO,PERIODICOS,33.57,,,,,,,651
1,16/06/2025,160,,1,17022,101: PAPEL PERIODICO,PERIODICOS,0.43,,,,,,,651
1,16/06/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,50.00,,,,,,,651
1,16/06/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,50.36,,,,,,,652
1,16/06/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,3.64,,,,,,,652
1,16/06/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,8.58,,,,,,,633
1,16/06/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,1.42,,,,,,,633
1,16/06/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,41.35,,,,,,,650
1,16/06/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,2.15,,,,,,,650
1,16/06/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,41.35,,,,,,,650
1,16/06/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,2.15,,,,,,,650
1,16/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,71.58,,,,,,,647
1,16/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,6.26,,,,,,,647
1,16/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,143.16,,,,,,,647
1,16/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,289.27,,,,,,,648
1,16/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,9.73,,,,,,,648
1,16/06/2025,160,,1,17020,101: PAPEL PERIODICO,PULICOMERCIALES,3375.00,,,,,,,654
1,16/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,96.00,,,,,,,643
1,16/06/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,48.00,,,,,,,643
1,16/06/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,33.00,,,,,,,649
1,16/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,65.50,,,,,,,649
1,16/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,65.50,,,,,,,649
1,16/06/2025,160,,1,17022,101: PAPEL PERIODICO,PERIODICOS,25.00,,,,,,,653
1,16/06/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,37.79,,,,,,,653
1,16/06/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,0.21,,,,,,,653
1,17/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PULICOMERCIALES,8.00,,,,,,,655
1,17/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PULICOMERCIALES,8.00,,,,,,,655
1,17/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PULICOMERCIALES,4.00,,,,,,,655
1,17/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,12.00,,,,,,,656
1,17/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,4.00,,,,,,,656
1,17/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,659
1,17/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,659
1,17/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,2.00,,,,,,,658
1,17/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,4.00,,,,,,,658
1,17/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,658
1,17/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,1.00,,,,,,,658
1,17/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PULICOMERCIALES,8.00,,,,,,,657
1,18/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PULICOMERCIALES,8.00,,,,,,,675
1,18/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PULICOMERCIALES,8.00,,,,,,,675
1,18/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,2.00,,,,,,,665
1,18/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,5.00,,,,,,,665
1,18/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,665
1,18/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,666
1,18/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,666
1,18/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,,8.00,,,,,,,669
1,18/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PULICOMERCIALES,8.00,,,,,,,668
1,18/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,REVISTAS,12.00,,,,,,,661
1,18/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,REVISTAS,8.00,,,,,,,661
1,18/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,REVISTAS,12.00,,,,,,,662
1,18/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,REVISTAS,8.00,,,,,,,662
1,18/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,16.00,,,,,,,672
1,18/06/2025,160,,6,62028,105:MATERIAL PREPRENSA,REVISTAS,4.00,,,,,,,662
1,18/06/2025,160,,6,62028,105:MATERIAL PREPRENSA,REVISTAS,4.00,,,,,,,661
1,18/06/2025,160,,6,62028,105:MATERIAL PREPRENSA,PLEGADIZAS,4.00,,,,,,,641
1,18/06/2025,160,,6,62028,105:MATERIAL PREPRENSA,PLEGADIZAS,1.00,,,,,,,641
1,18/06/2025,160,,6,62028,105:MATERIAL PREPRENSA,PULICOMERCIALES,4.00,,,,,,,616
1,18/06/2025,160,,6,62028,105:MATERIAL PREPRENSA,PULICOMERCIALES,4.00,,,,,,,616
1,18/06/2025,160,,6,62028,105:MATERIAL PREPRENSA,REVISTAS,4.00,,,,,,,663
1,18/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,16.00,,,,,,,677
1,19/06/2025,160,,1,11016,101: PAPEL PERIODICO,PULICOMERCIALES,41.38,,,,,,,657
1,19/06/2025,160,,1,11016,101: PAPEL PERIODICO,PULICOMERCIALES,1.62,,,,,,,657
1,19/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,105.00,,,,,,,656
1,19/06/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,52.00,,,,,,,656
1,19/06/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,35.00,,,,,,,658
1,19/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,70.34,,,,,,,658
1,19/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,0.16,,,,,,,658
1,19/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,70.34,,,,,,,658
1,19/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,0.16,,,,,,,658
1,19/06/2025,160,,1,17022,101: PAPEL PERIODICO,PERIODICOS,25.03,,,,,,,659
1,19/06/2025,160,,1,17022,101: PAPEL PERIODICO,PERIODICOS,1.97,,,,,,,659
1,19/06/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,37.54,,,,,,,659
1,19/06/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,2.46,,,,,,,659
1,19/06/2025,160,,1,22005,102: OTROS PAPELES,REVISTAS,777.00,,,,,,,661
1,19/06/2025,160,,1,22005,102: OTROS PAPELES,REVISTAS,980.00,,,,,,,663
1,19/06/2025,160,,1,22005,102: OTROS PAPELES,REVISTAS,1030.00,,,,,,,662
1,19/06/2025,160,,1,430145,103: CARTULINAS,PLEGADIZAS,17.56,,,,,,,522
1,19/06/2025,160,,1,430145,103: CARTULINAS,PLEGADIZAS,357.44,,,,,,,522
1,19/06/2025,160,,1,54003,104: TINTAS,PULICOMERCIALES,26.57,,,,,,,654
1,19/06/2025,160,,1,54053,104: TINTAS,PULICOMERCIALES,24.80,,,,,,,654
1,19/06/2025,160,,1,54103,104: TINTAS,PULICOMERCIALES,24.80,,,,,,,654
1,19/06/2025,160,,1,54203,104: TINTAS,PULICOMERCIALES,31.88,,,,,,,654
1,19/06/2025,160,,6,62028,105:MATERIAL PREPRENSA,REVISTAS,3.00,,,,,,,663
1,19/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,5.00,,,,,,,674
1,19/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,11.00,,,,,,,674
1,19/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PULICOMERCIALES,8.00,,,,,,,676
1,19/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,21.00,,,,,,,664
1,19/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,7.00,,,,,,,680
1,19/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,680
1,19/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,1.00,,,,,,,680
1,19/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,2.00,,,,,,,679
1,19/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,5.00,,,,,,,679
1,19/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,679
1,19/06/2025,160,,1,54003,104: TINTAS,PULICOMERCIALES,90.20,,,,,,,655
1,19/06/2025,160,,1,54053,104: TINTAS,PULICOMERCIALES,45.10,,,,,,,655
1,19/06/2025,160,,1,54103,104: TINTAS,PULICOMERCIALES,135.30,,,,,,,655
1,19/06/2025,160,,1,54203,104: TINTAS,PULICOMERCIALES,96.80,,,,,,,655
1,19/06/2025,160,,1,17020,101: PAPEL PERIODICO,PULICOMERCIALES,1724.50,,,,,,,655
1,19/06/2025,160,,1,17020,101: PAPEL PERIODICO,PULICOMERCIALES,1724.50,,,,,,,655
1,19/06/2025,160,,1,17020,101: PAPEL PERIODICO,PULICOMERCIALES,1689.48,,,,,,,655
1,19/06/2025,160,,1,17020,101: PAPEL PERIODICO,PULICOMERCIALES,14.52,,,,,,,655
1,19/06/2025,160,,1,17020,101: PAPEL PERIODICO,PULICOMERCIALES,1689.48,,,,,,,655
1,19/06/2025,160,,1,17020,101: PAPEL PERIODICO,PULICOMERCIALES,14.52,,,,,,,655
1,19/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,24.00,,,,,,,671
1,19/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PULICOMERCIALES,1.00,,,,,,,657
1,19/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,1.00,,,,,,,679
1,20/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PULICOMERCIALES,8.00,,,,,,,682
1,20/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,685
1,20/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,685
1,20/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,2.00,,,,,,,684
1,20/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,1.00,,,,,,,684
1,20/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,5.00,,,,,,,684
1,20/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,684
1,20/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,683
1,20/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,683
1,20/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,7.00,,,,,,,674
1,20/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PULICOMERCIALES,8.00,,,,,,,688
1,20/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,4.00,,,,,,,698
1,20/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,4.00,,,,,,,698
1,20/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,4.00,,,,,,,686
1,20/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,4.00,,,,,,,686
1,20/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,13.00,,,,,,,690
1,20/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,2.00,,,,,,,690
1,20/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,3.00,,,,,,,690
1,20/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,694
1,20/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,694
1,20/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,4.00,,,,,,,694
1,21/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,695
1,21/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,695
1,21/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,10.00,,,,,,,691
1,21/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,1.00,,,,,,,691
1,21/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,6.00,,,,,,,691
1,21/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,2.00,,,,,,,691
1,22/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,696
1,22/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,696
1,22/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,2.00,,,,,,,692
1,22/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,5.00,,,,,,,692
1,22/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,1.00,,,,,,,692
1,22/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,7.00,,,,,,,692
1,22/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,1.00,,,,,,,692
1,22/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,2.00,,,,,,,692
1,23/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,2.00,,,,,,,693
1,23/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,5.00,,,,,,,693
1,23/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,2.00,,,,,,,693
1,23/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,2.00,,,,,,,693
1,23/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,4.00,,,,,,,693
1,23/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,697
1,23/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,697
1,23/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,687
1,23/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,687
1,24/06/2025,160,,1,17002,101: PAPEL PERIODICO,,411.00,,,,,,,669
1,24/06/2025,160,,1,11016,101: PAPEL PERIODICO,PULICOMERCIALES,54.00,,,,,,,668
1,24/06/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,39.00,,,,,,,666
1,24/06/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,2.50,,,,,,,666
1,24/06/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,39.00,,,,,,,666
1,24/06/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,2.50,,,,,,,666
1,24/06/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,35.00,,,,,,,665
1,24/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,70.00,,,,,,,665
1,24/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,70.00,,,,,,,665
1,24/06/2025,160,,1,17026,101: PAPEL PERIODICO,REVISTAS,796.33,,,,,,,661
1,24/06/2025,160,,1,17026,101: PAPEL PERIODICO,REVISTAS,510.67,,,,,,,661
1,24/06/2025,160,,1,17026,101: PAPEL PERIODICO,REVISTAS,861.00,,,,,,,662
1,24/06/2025,160,,1,17026,101: PAPEL PERIODICO,REVISTAS,547.00,,,,,,,662
1,24/06/2025,160,,1,17028,101: PAPEL PERIODICO,PULICOMERCIALES,376.00,,,,,,,675
1,24/06/2025,160,,1,17028,101: PAPEL PERIODICO,PULICOMERCIALES,154.80,,,,,,,675
1,24/06/2025,160,,1,17028,101: PAPEL PERIODICO,PULICOMERCIALES,6.20,,,,,,,675
1,24/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,1182.00,,,,,,,664
1,24/06/2025,160,,1,17002,101: PAPEL PERIODICO,PERIODICOS,420.00,,,,,,,672
1,24/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,97.00,,,,,,,677
1,24/06/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,49.00,,,,,,,677
1,24/06/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,32.00,,,,,,,679
1,24/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,64.50,,,,,,,679
1,24/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,64.50,,,,,,,679
1,24/06/2025,160,,1,17022,101: PAPEL PERIODICO,PERIODICOS,22.00,,,,,,,680
1,24/06/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,33.00,,,,,,,680
1,24/06/2025,160,,1,11016,101: PAPEL PERIODICO,PULICOMERCIALES,196.00,,,,,,,676
1,24/06/2025,160,,1,14004,101: PAPEL PERIODICO,PERIODICOS,3363.00,,,,,,,674
1,24/06/2025,160,,1,14004,101: PAPEL PERIODICO,PERIODICOS,470.00,,,,,,,674
1,24/06/2025,160,,1,14004,101: PAPEL PERIODICO,PULICOMERCIALES,65.00,,,,,,,682
1,24/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,106.00,,,,,,,683
1,24/06/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,53.00,,,,,,,683
1,24/06/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,34.00,,,,,,,684
1,24/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,68.50,,,,,,,684
1,24/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,68.50,,,,,,,684
1,24/06/2025,160,,1,17022,101: PAPEL PERIODICO,PERIODICOS,24.00,,,,,,,685
1,24/06/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,37.00,,,,,,,685
1,24/06/2025,160,,1,14004,101: PAPEL PERIODICO,PERIODICOS,171.00,,,,,,,671
1,24/06/2025,160,,1,11016,101: PAPEL PERIODICO,PERIODICOS,43.00,,,,,,,671
1,24/06/2025,160,,1,14004,101: PAPEL PERIODICO,PULICOMERCIALES,78.00,,,,,,,688
1,24/06/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,47.00,,,,,,,698
1,24/06/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,41.37,,,,,,,694
1,24/06/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,1.63,,,,,,,694
1,24/06/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,41.37,,,,,,,694
1,24/06/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,1.63,,,,,,,694
1,24/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,60.30,,,,,,,690
1,24/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,145.70,,,,,,,690
1,24/06/2025,160,,1,17026,101: PAPEL PERIODICO,PULICOMERCIALES,630.98,,,,,,,646
1,24/06/2025,160,,1,17026,101: PAPEL PERIODICO,PULICOMERCIALES,2.02,,,,,,,646
1,24/06/2025,160,,1,17026,101: PAPEL PERIODICO,PULICOMERCIALES,81.56,,,,,,,689
1,24/06/2025,160,,1,17026,101: PAPEL PERIODICO,PULICOMERCIALES,29.31,,,,,,,689
1,24/06/2025,160,,1,17026,101: PAPEL PERIODICO,PULICOMERCIALES,266.13,,,,,,,689
1,24/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,149.99,,,,,,,691
1,24/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,70.01,,,,,,,691
1,24/06/2025,160,,1,17022,101: PAPEL PERIODICO,PERIODICOS,32.00,,,,,,,695
1,24/06/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,46.00,,,,,,,695
1,24/06/2025,160,,1,17022,101: PAPEL PERIODICO,PERIODICOS,24.00,,,,,,,696
1,24/06/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,36.45,,,,,,,696
1,24/06/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,1.55,,,,,,,696
1,24/06/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,35.34,,,,,,,692
1,24/06/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,0.66,,,,,,,692
1,24/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,70.69,,,,,,,692
1,24/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,2.81,,,,,,,692
1,24/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,70.69,,,,,,,692
1,24/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,2.81,,,,,,,692
1,24/06/2025,160,,1,14004,101: PAPEL PERIODICO,PERIODICOS,49.00,,,,,,,699
1,24/06/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,35.00,,,,,,,693
